Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
23.215.190.75-192.168.0.11-443-52094-6,23.215.190.75,443,192.168.0.11,52094,6,16/04/2023 08:55:53 pm,3,2,0,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0,0,0,0,8000000.0,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,1,0,0,0,40,0,666666.6666666666,0.0,0.0,24.0,16.0,13.856406460551018,192.0,1,0,0,1,2,0,0,0,0.0,24.0,12.0,0.0,0,0,0,0,0,0,1,12,0,0,501,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.11-23.215.190.75-52094-443-6,192.168.0.11,52094,23.215.190.75,443,6,16/04/2023 08:55:53 pm,247,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8097.165991902834,247.0,0.0,247.0,247.0,247.0,247.0,0.0,247.0,247.0,0,0,0,0,0,0,0,0,0,40,0,8097.165991902834,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,511,0,0,20,0,0,0,0,0,0,0,0,No Label
23.215.190.75-192.168.0.11-443-52117-6,23.215.190.75,443,192.168.0.11,52117,6,16/04/2023 08:55:54 pm,468,1,1,24.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,51282.05128205128,4273.504273504273,468.0,0.0,468.0,468.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,2136.7521367521367,2136.7521367521367,0.0,24.0,16.0,13.856406460551018,192.0,1,0,0,1,2,0,0,0,1.0,24.0,24.0,0.0,0,0,0,0,0,0,0,12,0,0,501,513,0,20,0,0,0,0,0,0,0,0,No Label
213.140.213.169-192.168.0.11-443-52153-6,213.140.213.169,443,192.168.0.11,52153,6,16/04/2023 08:55:54 pm,4,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,7750000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,1,0,0,0,40,0,500000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,1,15,0,0,501,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.11-213.140.213.169-52153-443-6,192.168.0.11,52153,213.140.213.169,443,6,16/04/2023 08:55:54 pm,390,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5128.205128205128,390.0,0.0,390.0,390.0,390.0,390.0,0.0,390.0,390.0,0,0,0,0,0,0,0,0,0,40,0,5128.205128205128,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,511,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.11-2.18.61.18-52370-443-6,192.168.0.11,52370,2.18.61.18,443,6,16/04/2023 08:56:00 pm,642113,5,2,599.0,0.0,599.0,0.0,119.8,267.8809437044748,0.0,0.0,0.0,0.0,932.8576122894257,10.901507990026676,107018.83333333334,155514.24111947647,343475.0,19.0,642113.0,160528.25,169906.70633688947,343475.0,307.0,32895.0,32895.0,0.0,32895.0,32895.0,0,0,0,0,124,64,7.786791421447626,3.1147165685790505,0.0,599.0,74.875,211.778480965371,44850.125,1,3,0,1,6,0,0,0,0.0,85.57142857142857,119.8,0.0,0,0,0,0,0,0,0,85,0,0,64240,64240,1,20,0,0,0,0,1.6816677606032162E15,139206.01398257428,1.681667760693893E15,1.681667760395655E15,No Label
192.168.0.11-2.18.61.18-52371-443-6,192.168.0.11,52371,2.18.61.18,443,6,16/04/2023 08:56:00 pm,386039,4,1,599.0,0.0,599.0,0.0,149.75,299.5,0.0,0.0,0.0,0.0,1551.6566978983988,12.952059247899824,96509.75,121707.34533400192,253568.0,116.0,386039.0,128679.66666666666,126589.47836346168,253568.0,455.0,0,0,0,0,0,0,0,0,0,92,32,10.361647398319858,2.5904118495799646,0.0,599.0,99.83333333333333,244.54072598785393,59800.166666666664,1,2,0,1,4,0,0,0,0.0,119.8,149.75,0.0,0,0,0,0,0,0,0,119,0,0,64240,64240,1,20,0,0,0,0,1.6816677607179305E15,93507.09363732785,1.68166776078405E15,1.681667760651811E15,No Label
192.168.0.11-2.18.61.18-52372-443-6,192.168.0.11,52372,2.18.61.18,443,6,16/04/2023 08:56:00 pm,339381,6,7,517.0,5556.0,517.0,0.0,86.16666666666667,211.0643661698172,1460.0,0.0,793.7142857142857,749.2106322180508,17894.342936110155,38.30503180790911,28281.75,56545.22748951417,190989.0,1.0,339381.0,67876.2,74304.13060321748,191092.0,399.0,105543.0,17590.5,30627.21007698873,78014.0,1.0,0,0,0,0,144,164,17.679245449804203,20.625786358104904,0.0,1460.0,433.7857142857143,645.1406738154005,416206.489010989,1,3,0,3,12,0,0,0,1.0,467.15384615384613,86.16666666666667,793.7142857142857,0,0,0,0,5,57815,0,39,0,427,64240,501,1,20,0,0,0,0,1.6816677609379815E15,93590.53349722925,1.681667760995027E15,1.681667760698481E15,No Label
192.168.0.11-2.18.61.18-52374-443-6,192.168.0.11,52374,2.18.61.18,443,6,16/04/2023 08:56:00 pm,278693,6,6,517.0,5556.0,517.0,0.0,86.16666666666667,211.0643661698172,1460.0,0.0,926.0,725.6610779144766,21791.00300330471,43.0581320664674,25335.727272727276,45295.452511462805,130952.0,1.0,278693.0,55738.6,56956.82526967247,131007.0,187.0,104874.0,20974.8,40183.98724243277,92632.0,1.0,0,0,0,0,132,132,21.5290660332337,21.5290660332337,0.0,1460.0,467.1538461538462,658.7892741175343,434003.30769230775,1,2,0,3,11,0,0,0,1.0,506.0833333333333,86.16666666666667,926.0,0,0,0,0,5,58041,0,43,0,463,64240,501,1,20,0,0,0,0,1.6816677609408332E15,79563.83110007661,1.681667760994831E15,1.681667760759141E15,No Label
192.168.0.11-2.18.61.18-52375-443-6,192.168.0.11,52375,2.18.61.18,443,6,16/04/2023 08:56:00 pm,263450,5,6,517.0,5556.0,517.0,0.0,103.4,231.2094288734783,1460.0,0.0,926.0,725.6610779144766,23051.812488138166,41.75365344467641,26345.000000000004,45603.854113440895,119065.0,2.0,263450.0,65862.5,58244.779688827046,119133.0,137.0,110579.0,22115.8,44551.85774128841,101503.0,2.0,0,0,0,0,112,132,18.978933383943822,22.774720060732584,0.0,1460.0,506.08333333333326,672.2838224134118,451965.53787878784,1,2,0,3,10,0,0,0,1.0,552.0909090909091,103.4,926.0,0,0,0,0,5,55022,0,47,0,505,64240,501,1,20,0,0,0,0,1.6816677609454172E15,84347.07469758824,1.681667761004063E15,1.681667760774418E15,No Label
2.18.61.18-192.168.0.11-443-52374-6,2.18.61.18,443,192.168.0.11,52374,6,16/04/2023 08:56:01 pm,140798,2,1,485.0,0.0,485.0,0.0,242.5,342.94678887547553,0.0,0.0,0.0,0.0,3444.6512024318527,21.307120839784655,70399.0,99495.58096719673,140753.0,45.0,140798.0,140798.0,0.0,140798.0,140798.0,0,0,0,0,0,1,0,0,0,40,20,14.204747226523104,7.102373613261552,0.0,485.0,242.50000000000003,280.0148805569685,78408.33333333333,1,0,1,1,3,0,0,0,0.0,323.3333333333333,242.5,0.0,0,0,0,0,0,0,0,161,0,0,501,0,0,20,0,0,0,0,0,0,0,0,No Label
2.18.61.18-192.168.0.11-443-52372-6,2.18.61.18,443,192.168.0.11,52372,6,16/04/2023 08:56:01 pm,135525,2,1,485.0,0.0,485.0,0.0,242.5,342.94678887547553,0.0,0.0,0.0,0.0,3578.675521121564,22.13613724405091,67762.5,95744.3794930021,135464.0,61.0,135525.0,135525.0,0.0,135525.0,135525.0,0,0,0,0,0,1,0,0,0,40,20,14.757424829367274,7.378712414683637,0.0,485.0,242.50000000000003,280.0148805569685,78408.33333333333,1,0,1,1,3,0,0,0,0.0,323.3333333333333,242.5,0.0,0,0,0,0,0,0,0,161,0,0,501,0,0,20,0,0,0,0,0,0,0,0,No Label
2.18.61.18-192.168.0.11-443-52375-6,2.18.61.18,443,192.168.0.11,52375,6,16/04/2023 08:56:01 pm,587,2,1,485.0,0.0,485.0,0.0,242.5,342.94678887547553,0.0,0.0,0.0,0.0,826235.0936967633,5110.732538330494,293.5,231.22391744800103,457.0,130.0,587.0,587.0,0.0,587.0,587.0,0,0,0,0,0,1,0,0,0,40,20,3407.155025553663,1703.5775127768316,0.0,485.0,242.50000000000003,280.0148805569685,78408.33333333333,1,0,1,1,3,0,0,0,0.0,323.3333333333333,242.5,0.0,0,0,0,0,0,0,0,161,0,0,501,0,0,20,0,0,0,0,0,0,0,0,No Label
2.18.61.18-192.168.0.11-443-52370-6,2.18.61.18,443,192.168.0.11,52370,6,16/04/2023 08:56:01 pm,65594,1,1,0.0,599.0,0.0,0.0,0.0,0.0,599.0,599.0,599.0,0.0,9131.932798731592,30.4905936518584,65594.0,0.0,65594.0,65594.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,15.2452968259292,15.2452968259292,0.0,599.0,199.66666666666666,345.8328112445858,119600.33333333333,1,0,0,1,2,0,0,0,1.0,299.5,0.0,599.0,0,0,0,0,0,0,0,0,0,299,502,513,0,32,0,0,0,0,0,0,0,0,No Label
2.18.61.18-192.168.0.11-443-52370-6,2.18.61.18,443,192.168.0.11,52370,6,16/04/2023 08:56:01 pm,1361,3,1,264.0,0.0,264.0,0.0,88.0,152.4204710660612,0.0,0.0,0.0,0.0,193975.01836884645,2939.0154298310067,453.6666666666667,686.9441995776174,1244.0,0.0,1361.0,680.5,962.3723291948912,1361.0,0.0,0,0,0,0,0,1,0,0,0,60,20,2204.261572373255,734.7538574577517,0.0,264.0,105.6,144.59875518136386,20908.8,1,0,1,1,4,0,0,0,0.0,132.0,88.0,0.0,0,0,0,0,0,0,0,66,0,0,501,0,0,20,0,0,0,0,1.681667761417617E15,0.0,1.681667761417617E15,1.681667761417617E15,No Label
192.168.0.11-2.18.61.18-52371-443-6,192.168.0.11,52371,2.18.61.18,443,6,16/04/2023 08:56:01 pm,399289,2,1,1198.0,0.0,599.0,599.0,599.0,0.0,0.0,0.0,0.0,0.0,3000.3330920711564,7.513354988492044,199644.5,266543.1940614879,388119.0,11170.0,399289.0,399289.0,0.0,399289.0,399289.0,0,0,0,0,0,1,0,0,0,40,32,5.008903325661363,2.5044516628306814,0.0,599.0,449.25,299.5,89700.25,2,0,0,2,3,0,0,0,0.0,599.0,599.0,0.0,0,0,0,0,0,0,0,399,0,0,513,502,1,20,0,0,0,0,0,0,0,0,No Label
2.18.61.18-192.168.0.11-443-52371-6,2.18.61.18,443,192.168.0.11,52371,6,16/04/2023 08:56:01 pm,3143,3,1,264.0,0.0,264.0,0.0,88.0,152.4204710660612,0.0,0.0,0.0,0.0,83996.18199172764,1272.6694241170856,1047.6666666666665,1754.3196212017162,3073.0,1.0,3143.0,1571.5,2221.0223997069456,3142.0,1.0,0,0,0,0,0,1,0,0,0,60,20,954.5020680878142,318.1673560292714,0.0,264.0,105.6,144.59875518136386,20908.8,1,0,1,1,4,0,0,0,0.0,132.0,88.0,0.0,0,0,0,0,0,0,0,66,0,0,501,0,0,20,0,0,0,0,1.681667761718115E15,0.0,1.681667761718115E15,1.681667761718115E15,No Label
192.168.0.11-157.240.20.15-52224-443-6,192.168.0.11,52224,157.240.20.15,443,6,16/04/2023 08:56:05 pm,129403,2,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,239.56167940465062,30.911184439309757,43134.333333333336,63685.06424848241,116286.0,46.0,116332.0,116332.0,0.0,116332.0,116332.0,13117.0,13117.0,0.0,13117.0,13117.0,0,0,0,0,40,40,15.455592219654879,15.455592219654879,0.0,31.0,6.2,13.863621460498697,192.20000000000002,2,0,1,1,4,0,0,0,1.0,7.75,0.0,15.5,0,0,0,0,0,0,0,0,0,7,513,272,0,20,0,0,0,0,1.68166776531027E15,0.0,1.68166776531027E15,1.68166776531027E15,No Label
2.23.209.182-192.168.0.11-443-52339-6,2.23.209.182,443,192.168.0.11,52339,6,16/04/2023 08:56:07 pm,9957,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,3113.387566536105,301.29557095510694,4978.5,6894.998223350025,9854.0,103.0,9957.0,9957.0,0.0,9957.0,9957.0,0,0,0,0,0,1,0,0,0,40,20,200.8637139700713,100.43185698503565,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,1,0,0,1,3,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,0,10,0,0,501,1021,0,20,0,0,0,0,0,0,0,0,No Label
2.23.209.182-192.168.0.11-443-52342-6,2.23.209.182,443,192.168.0.11,52342,6,16/04/2023 08:56:07 pm,608,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,50986.84210526315,4934.210526315789,304.0,374.7665940288702,569.0,39.0,608.0,608.0,0.0,608.0,608.0,0,0,0,0,0,1,0,0,0,40,20,3289.4736842105262,1644.7368421052631,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,1,0,0,1,3,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,0,10,0,0,501,1021,0,20,0,0,0,0,0,0,0,0,No Label
2.23.209.182-192.168.0.11-443-52343-6,2.23.209.182,443,192.168.0.11,52343,6,16/04/2023 08:56:07 pm,48,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,645833.3333333334,62500.0,24.0,11.313708498984761,32.0,16.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,0,1,0,0,0,40,20,41666.666666666664,20833.333333333332,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,1,0,0,1,3,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,0,10,0,0,501,1021,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.11-2.23.209.182-52342-443-6,192.168.0.11,52342,2.23.209.182,443,6,16/04/2023 08:56:07 pm,86953,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000931537727276,86953.0,0.0,86953.0,86953.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11.500465768863638,11.500465768863638,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1021,501,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.11-2.23.209.182-52343-443-6,192.168.0.11,52343,2.23.209.182,443,6,16/04/2023 08:56:07 pm,97072,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.603263556947418,97072.0,0.0,97072.0,97072.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.301631778473709,10.301631778473709,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1021,501,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.11-2.18.61.18-52401-443-6,192.168.0.11,52401,2.18.61.18,443,6,16/04/2023 08:56:11 pm,178694,4,1,517.0,0.0,517.0,0.0,129.25,258.5,0.0,0.0,0.0,0.0,2893.2140978432403,27.980793983010063,44673.5,88140.86675884234,176883.0,131.0,178694.0,59564.66666666667,101714.84254686399,177014.0,453.0,0,0,0,0,0,0,0,0,0,92,32,22.38463518640805,5.596158796602013,0.0,517.0,86.16666666666667,211.0643661698172,44548.16666666667,1,2,0,1,4,0,0,0,0.0,103.4,129.25,0.0,0,0,0,0,0,0,0,103,0,0,64240,64240,1,20,0,0,0,0,1.6816677715556865E15,125850.15780880055,1.681667771644676E15,1.681667771466697E15,No Label
192.168.0.11-2.18.61.18-52402-443-6,192.168.0.11,52402,2.18.61.18,443,6,16/04/2023 08:56:11 pm,178780,4,1,517.0,0.0,517.0,0.0,129.25,258.5,0.0,0.0,0.0,0.0,2891.8223514934557,27.96733415370847,44695.0,88027.43337164841,176735.0,190.0,178780.0,59593.33333333333,101612.30817343603,176925.0,782.0,0,0,0,0,0,0,0,0,0,92,32,22.373867322966774,5.5934668307416935,0.0,517.0,86.16666666666667,211.0643661698172,44548.16666666667,1,2,0,1,4,0,0,0,0.0,103.4,129.25,0.0,0,0,0,0,0,0,0,103,0,0,64240,64240,1,20,0,0,0,0,1.681667771555715E15,125594.8922607922,1.681667771644524E15,1.681667771466906E15,No Label
